FBgn,exon_num
FBgn0265956,4
FBgn0265957,3
FBgn0265958,1
FBgn0265959,63
FBgn0265960,1
FBgn0265961,2
FBgn0265962,2
FBgn0265963,2
FBgn0265964,2
FBgn0265965,1
FBgn0265966,3
FBgn0265967,2
FBgn0265968,2
FBgn0265974,37
FBgn0265976,1
FBgn0265977,2
FBgn0265978,2
FBgn0265979,2
FBgn0265980,4
FBgn0265981,1
FBgn0265982,1
FBgn0265983,1
FBgn0265984,1
FBgn0265985,1
FBgn0265986,1
FBgn0265987,4
FBgn0265988,18
FBgn0265991,278
FBgn0265992,1
FBgn0265993,1
FBgn0265994,1
FBgn0265995,1
FBgn0265996,1
FBgn0265997,1
FBgn0265998,184
FBgn0265999,2
FBgn0266000,31
FBgn0266001,1
FBgn0266002,1
FBgn0266003,4
FBgn0266004,2
FBgn0266005,8
FBgn0266007,1
FBgn0266008,2
FBgn0266009,2
FBgn0266010,1
FBgn0266011,1
FBgn0266019,41
FBgn0266020,2
FBgn0266021,1
FBgn0266022,1
FBgn0266023,1
FBgn0266024,1
FBgn0266025,2
FBgn0266026,1
FBgn0266027,1
FBgn0266028,2
FBgn0266029,1
FBgn0266030,1
FBgn0266031,1
FBgn0266032,1
FBgn0266033,1
FBgn0266034,2
FBgn0266035,1
FBgn0266036,6
FBgn0266037,1
FBgn0266038,1
FBgn0266039,1
FBgn0266040,1
FBgn0266041,1
FBgn0266042,3
FBgn0266043,1
FBgn0266044,1
FBgn0266045,8
FBgn0266046,2
FBgn0266047,2
FBgn0266048,1
FBgn0266049,2
FBgn0266050,1
FBgn0266051,1
FBgn0266052,1
FBgn0266053,10
FBgn0266064,20
FBgn0266065,1
FBgn0266066,2
FBgn0266067,2
FBgn0266068,1
FBgn0266069,2
FBgn0266070,1
FBgn0266071,1
FBgn0266072,1
FBgn0266073,1
FBgn0266074,1
FBgn0266083,17
FBgn0266084,155
FBgn0266086,1
FBgn0266087,1
FBgn0266088,1
FBgn0266094,1
FBgn0266095,1
FBgn0266096,4
FBgn0266097,1
FBgn0266098,209
FBgn0266099,10
FBgn0266100,10
FBgn0266101,35
FBgn0266102,1
FBgn0266111,2
FBgn0266114,1
FBgn0266115,1
FBgn0266116,2
FBgn0266117,2
FBgn0266124,3
FBgn0266129,21
FBgn0266136,73
FBgn0266137,16
FBgn0266138,1
FBgn0266139,3
FBgn0266140,5
FBgn0266141,1
FBgn0266142,2
FBgn0266143,1
FBgn0266144,1
FBgn0266145,2
FBgn0266146,1
FBgn0266147,1
FBgn0266148,2
FBgn0266149,1
FBgn0266150,1
FBgn0266151,1
FBgn0266152,1
FBgn0266153,1
FBgn0266154,1
FBgn0266155,1
FBgn0266156,1
FBgn0266157,1
FBgn0266158,1
FBgn0266159,1
FBgn0266160,1
FBgn0266161,1
FBgn0266162,1
FBgn0266163,2
FBgn0266164,1
FBgn0266165,1
FBgn0266166,1
FBgn0266167,1
FBgn0266168,1
FBgn0266169,1
FBgn0266170,5
FBgn0266171,5
FBgn0266172,8
FBgn0266173,7
FBgn0266174,7
FBgn0266175,7
FBgn0266176,8
FBgn0266177,8
FBgn0266178,16
FBgn0266179,3
FBgn0266180,2
FBgn0266181,1
FBgn0266182,1
FBgn0266183,2
FBgn0266186,10
FBgn0266195,2
FBgn0266196,2
FBgn0266197,2
FBgn0266198,2
FBgn0266199,8
FBgn0266200,3
FBgn0266201,2
FBgn0266202,1
FBgn0266203,1
FBgn0266204,1
FBgn0266205,1
FBgn0266206,1
FBgn0266207,1
FBgn0266208,1
FBgn0266209,1
FBgn0266210,2
FBgn0266211,1
FBgn0266212,1
FBgn0266213,1
FBgn0266214,5
FBgn0266215,1
FBgn0266216,1
FBgn0266217,1
FBgn0266218,1
FBgn0266219,4
FBgn0266220,2
FBgn0266221,4
FBgn0266222,10
FBgn0266223,2
FBgn0266224,2
FBgn0266225,2
FBgn0266226,1
FBgn0266227,1
FBgn0266228,1
FBgn0266229,1
FBgn0266230,1
FBgn0266231,1
FBgn0266232,1
FBgn0266233,2
FBgn0266234,4
FBgn0266235,1
FBgn0266236,2
FBgn0266237,2
FBgn0266238,2
FBgn0266239,1
FBgn0266240,1
FBgn0266241,1
FBgn0266242,2
FBgn0266243,2
FBgn0266244,1
FBgn0266245,2
FBgn0266246,2
FBgn0266247,2
FBgn0266248,1
FBgn0266249,1
FBgn0266250,2
FBgn0266251,1
FBgn0266252,2
FBgn0266253,4
FBgn0266254,2
FBgn0266255,2
FBgn0266256,2
FBgn0266257,2
FBgn0266258,4
FBgn0266259,3
FBgn0266260,1
FBgn0266261,1
FBgn0266262,6
FBgn0266263,3
FBgn0266264,2
FBgn0266268,12
FBgn0266275,2
FBgn0266276,2
FBgn0266277,6
FBgn0266278,2
FBgn0266279,2
FBgn0266280,1
FBgn0266281,1
FBgn0266282,14
FBgn0266284,8
FBgn0266302,1
FBgn0266303,6
FBgn0266304,3
FBgn0266305,3
FBgn0266306,2
FBgn0266307,2
FBgn0266308,1
FBgn0266309,2
FBgn0266310,1
FBgn0266311,2
FBgn0266312,2
FBgn0266313,7
FBgn0266314,1
FBgn0266315,2
FBgn0266316,3
FBgn0266317,2
FBgn0266318,2
FBgn0266319,2
FBgn0266320,2
FBgn0266321,2
FBgn0266322,3
FBgn0266323,2
FBgn0266324,2
FBgn0266325,4
FBgn0266326,2
FBgn0266327,2
FBgn0266328,2
FBgn0266329,3
FBgn0266330,2
FBgn0266331,2
FBgn0266346,10
FBgn0266347,66
FBgn0266348,4
FBgn0266349,3
FBgn0266350,4
FBgn0266351,2
FBgn0266352,2
FBgn0266354,69
FBgn0266355,2
FBgn0266356,1
FBgn0266357,1
FBgn0266358,1
FBgn0266359,1
FBgn0266360,1
FBgn0266361,2
FBgn0266362,1
FBgn0266363,2
FBgn0266364,1
FBgn0266365,1
FBgn0266366,1
FBgn0266369,6
FBgn0266371,3
FBgn0266372,3
FBgn0266376,3
FBgn0266377,155
FBgn0266378,1
FBgn0266379,4
FBgn0266380,2
FBgn0266381,2
FBgn0266382,2
FBgn0266383,2
FBgn0266384,5
FBgn0266388,1
FBgn0266389,2
FBgn0266390,1
FBgn0266391,1
FBgn0266392,1
FBgn0266393,1
FBgn0266394,2
FBgn0266395,2
FBgn0266396,1
FBgn0266397,2
FBgn0266398,1
FBgn0266399,1
FBgn0266400,1
FBgn0266401,2
FBgn0266402,2
FBgn0266403,1
FBgn0266404,2
FBgn0266405,1
FBgn0266406,3
FBgn0266407,1
FBgn0266408,4
FBgn0266409,32
FBgn0266410,42
FBgn0266411,38
FBgn0266412,1
FBgn0266413,3
FBgn0266414,2
FBgn0266415,1
FBgn0266416,1
FBgn0266417,12
FBgn0266418,79
FBgn0266419,1
FBgn0266420,1
FBgn0266421,4
FBgn0266428,3
FBgn0266429,21
FBgn0266430,1
FBgn0266431,2
FBgn0266432,13
FBgn0266433,2
FBgn0266434,3
FBgn0266435,3
FBgn0266436,2
FBgn0266437,8
FBgn0266438,4
FBgn0266439,6
FBgn0266441,7
FBgn0266442,3
FBgn0266443,3
FBgn0266445,4
FBgn0266446,28
FBgn0266448,2
FBgn0266449,14
FBgn0266450,8
FBgn0266451,2
FBgn0266452,13
FBgn0266454,1
FBgn0266455,1
FBgn0266456,3
FBgn0266457,2
FBgn0266459,21
FBgn0266464,12
FBgn0266465,1
FBgn0266486,9
FBgn0266487,20
FBgn0266488,2
FBgn0266489,8
FBgn0266490,5
FBgn0266491,14
FBgn0266492,17
FBgn0266518,4
FBgn0266521,35
FBgn0266525,21
FBgn0266534,1
FBgn0266535,1
FBgn0266536,1
FBgn0266537,1
FBgn0266538,3
FBgn0266539,3
FBgn0266540,4
FBgn0266549,1
FBgn0266557,95
FBgn0266564,1
FBgn0266565,1
FBgn0266566,54
FBgn0266568,25
FBgn0266569,4
FBgn0266570,4
FBgn0266572,33
FBgn0266573,1
FBgn0266574,1
FBgn0266577,4
FBgn0266578,3
FBgn0266579,86
FBgn0266580,38
FBgn0266581,16
FBgn0266582,3
FBgn0266585,1
FBgn0266586,1
FBgn0266587,1
FBgn0266588,1
FBgn0266589,2
FBgn0266590,3
FBgn0266591,1
FBgn0266592,1
FBgn0266593,1
FBgn0266594,2
FBgn0266595,1
FBgn0266596,2
FBgn0266598,8
FBgn0266599,13
FBgn0266615,2
FBgn0266616,1
FBgn0266617,2
FBgn0266618,2
FBgn0266619,2
FBgn0266620,2
FBgn0266621,2
FBgn0266622,9
FBgn0266623,2
FBgn0266624,2
FBgn0266625,2
FBgn0266626,6
FBgn0266627,4
FBgn0266628,2
FBgn0266629,2
FBgn0266630,6
FBgn0266631,8
FBgn0266632,16
FBgn0266633,10
FBgn0266634,2
FBgn0266635,2
FBgn0266636,2
FBgn0266637,2
FBgn0266638,2
FBgn0266639,2
FBgn0266640,2
FBgn0266641,2
FBgn0266642,3
FBgn0266643,1
FBgn0266644,2
FBgn0266645,2
FBgn0266646,2
FBgn0266647,3
FBgn0266648,2
FBgn0266649,2
FBgn0266650,2
FBgn0266651,1
FBgn0266652,2
FBgn0266653,4
FBgn0266654,3
FBgn0266655,2
FBgn0266656,3
FBgn0266657,3
FBgn0266666,2
FBgn0266667,8
FBgn0266668,12
FBgn0266669,6
FBgn0266670,4
FBgn0266671,2
FBgn0266672,9
FBgn0266673,6
FBgn0266674,3
FBgn0266675,3
FBgn0266676,2
FBgn0266677,2
FBgn0266678,2
FBgn0266679,2
FBgn0266680,3
FBgn0266681,2
FBgn0266682,1
FBgn0266683,2
FBgn0266684,1
FBgn0266685,2
FBgn0266686,1
FBgn0266687,2
FBgn0266688,2
FBgn0266689,4
FBgn0266690,3
FBgn0266691,2
FBgn0266692,6
FBgn0266693,1
FBgn0266694,19
FBgn0266696,260
FBgn0266697,2
FBgn0266698,2
FBgn0266699,4
FBgn0266700,3
FBgn0266701,3
FBgn0266702,4
FBgn0266703,2
FBgn0266705,2
FBgn0266706,3
FBgn0266707,2
FBgn0266708,3
FBgn0266709,4
FBgn0266710,2
FBgn0266711,5
FBgn0266717,160
FBgn0266719,44
FBgn0266720,1
FBgn0266721,1
FBgn0266722,2
FBgn0266723,3
FBgn0266724,2
FBgn0266725,2
FBgn0266726,1
FBgn0266727,1
FBgn0266728,1
FBgn0266729,2
FBgn0266730,2
FBgn0266731,1
FBgn0266732,2
FBgn0266733,1
FBgn0266734,2
FBgn0266735,1
FBgn0266736,1
FBgn0266737,1
FBgn0266738,1
FBgn0266739,2
FBgn0266740,1
FBgn0266741,5
FBgn0266742,2
FBgn0266743,2
FBgn0266744,8
FBgn0266745,2
FBgn0266747,3
FBgn0266748,3
FBgn0266749,8
FBgn0266750,4
FBgn0266751,2
FBgn0266752,2
FBgn0266753,4
FBgn0266756,96
FBgn0266757,93
FBgn0266758,43
FBgn0266762,1
FBgn0266763,1
FBgn0266764,1
FBgn0266766,1
FBgn0266768,1
FBgn0266769,1
FBgn0266771,2
FBgn0266772,1
FBgn0266773,1
FBgn0266774,1
FBgn0266775,1
FBgn0266776,1
FBgn0266777,1
FBgn0266778,1
FBgn0266780,1
FBgn0266781,1
FBgn0266782,1
FBgn0266783,2
FBgn0266784,1
FBgn0266785,1
FBgn0266786,1
FBgn0266787,1
FBgn0266788,1
FBgn0266789,1
FBgn0266790,1
FBgn0266791,1
FBgn0266795,1
FBgn0266796,1
FBgn0266797,1
FBgn0266798,1
FBgn0266799,1
FBgn0266800,2
FBgn0266801,94
FBgn0266802,1
FBgn0266803,1
FBgn0266804,1
FBgn0266805,1
FBgn0266806,1
FBgn0266807,1
FBgn0266808,3
FBgn0266809,3
FBgn0266810,1
FBgn0266811,1
FBgn0266812,1
FBgn0266813,1
FBgn0266814,1
FBgn0266815,1
FBgn0266816,1
FBgn0266817,1
FBgn0266818,1
FBgn0266819,2
FBgn0266820,1
FBgn0266821,2
FBgn0266822,1
FBgn0266823,1
FBgn0266824,1
FBgn0266825,1
FBgn0266826,1
FBgn0266827,2
FBgn0266828,2
FBgn0266829,1
FBgn0266830,1
FBgn0266831,1
FBgn0266832,1
FBgn0266833,1
FBgn0266834,1
FBgn0266835,1
FBgn0266836,1
FBgn0266837,1
FBgn0266838,1
FBgn0266839,1
FBgn0266840,1
FBgn0266841,1
FBgn0266842,1
FBgn0266843,1
FBgn0266844,1
FBgn0266845,1
FBgn0266846,1
FBgn0266847,1
FBgn0266848,23
FBgn0266849,1
FBgn0266850,1
FBgn0266851,1
FBgn0266852,1
FBgn0266853,1
FBgn0266854,1
FBgn0266855,1
FBgn0266856,1
FBgn0266857,1
FBgn0266858,2
FBgn0266859,1
FBgn0266860,1
FBgn0266861,1
FBgn0266862,1
FBgn0266863,1
FBgn0266864,2
FBgn0266865,1
FBgn0266866,1
FBgn0266867,1
FBgn0266868,1
FBgn0266869,4
FBgn0266870,1
FBgn0266871,1
FBgn0266872,1
FBgn0266873,3
FBgn0266874,1
FBgn0266875,1
FBgn0266876,1
FBgn0266877,1
FBgn0266878,1
FBgn0266879,1
FBgn0266880,1
FBgn0266881,2
FBgn0266882,1
FBgn0266883,1
FBgn0266884,1
FBgn0266885,1
FBgn0266886,2
FBgn0266887,1
FBgn0266888,1
FBgn0266889,1
FBgn0266891,1
FBgn0266892,1
FBgn0266893,1
FBgn0266894,1
FBgn0266895,1
FBgn0266896,1
FBgn0266897,1
FBgn0266898,1
FBgn0266899,2
FBgn0266900,1
FBgn0266901,2
FBgn0266902,2
FBgn0266903,4
FBgn0266904,1
FBgn0266905,1
FBgn0266906,1
FBgn0266907,1
FBgn0266908,1
FBgn0266909,1
FBgn0266910,1
FBgn0266911,2
FBgn0266912,1
FBgn0266913,1
FBgn0266914,1
FBgn0266915,1
FBgn0266916,16
FBgn0266917,7
FBgn0266918,8
FBgn0266925,2
FBgn0266926,2
FBgn0266927,1
FBgn0266928,1
FBgn0266929,1
FBgn0266930,1
FBgn0266931,1
FBgn0266932,1
FBgn0266933,1
FBgn0266934,1
FBgn0266935,1
FBgn0266936,1
FBgn0266937,2
FBgn0266938,1
FBgn0266939,1
FBgn0266940,1
FBgn0266941,1
FBgn0266942,1
FBgn0266943,1
FBgn0266944,1
FBgn0266945,1
FBgn0266946,1
FBgn0266947,1
FBgn0266948,1
FBgn0266949,1
FBgn0266950,1
FBgn0266951,1
FBgn0266952,1
FBgn0266953,1
FBgn0266954,1
FBgn0266955,1
FBgn0266956,1
FBgn0266957,1
FBgn0266958,1
FBgn0266959,2
FBgn0266960,1
FBgn0266961,1
FBgn0266962,2
FBgn0266963,1
FBgn0266964,1
FBgn0266965,1
FBgn0266966,1
FBgn0266967,1
FBgn0266968,1
FBgn0266969,1
FBgn0266970,1
FBgn0266971,1
FBgn0266972,2
FBgn0266973,2
FBgn0266974,1
FBgn0266975,1
FBgn0266976,1
FBgn0266977,1
FBgn0266978,1
FBgn0266979,1
FBgn0266980,1
FBgn0266981,1
FBgn0266982,1
FBgn0266983,1
FBgn0266984,1
FBgn0266985,1
FBgn0266986,3
FBgn0266987,1
FBgn0266988,1
FBgn0266989,1
FBgn0266990,1
FBgn0266991,1
FBgn0266992,1
FBgn0266993,1
FBgn0266994,1
FBgn0266995,1
FBgn0267001,199
FBgn0267002,206
FBgn0267003,1
FBgn0267004,1
FBgn0267005,2
FBgn0267006,1
FBgn0267007,2
FBgn0267008,1
FBgn0267009,1
FBgn0267010,1
FBgn0267011,1
FBgn0267012,1
FBgn0267013,1
FBgn0267014,1
FBgn0267015,1
FBgn0267016,1
FBgn0267017,1
FBgn0267018,1
FBgn0267019,1
FBgn0267020,1
FBgn0267021,2
FBgn0267022,2
FBgn0267023,1
FBgn0267024,1
FBgn0267025,1
FBgn0267026,1
FBgn0267027,2
FBgn0267028,1
FBgn0267029,9
FBgn0267030,1
FBgn0267031,1
FBgn0267032,1
FBgn0267033,64
FBgn0267034,1
FBgn0267035,1
FBgn0267036,1
FBgn0267037,4
FBgn0267038,1
FBgn0267039,1
FBgn0267040,6
FBgn0267041,2
FBgn0267042,3
FBgn0267043,3
FBgn0267044,3
FBgn0267045,3
FBgn0267046,3
FBgn0267047,3
FBgn0267048,3
FBgn0267049,3
FBgn0267050,3
FBgn0267051,1
FBgn0267052,1
FBgn0267053,1
FBgn0267054,1
FBgn0267055,3
FBgn0267056,1
FBgn0267057,1
FBgn0267058,1
FBgn0267059,1
FBgn0267060,1
FBgn0267061,1
FBgn0267062,1
FBgn0267063,1
FBgn0267064,1
FBgn0267065,1
FBgn0267066,1
FBgn0267067,1
FBgn0267068,2
FBgn0267069,1
FBgn0267070,1
FBgn0267071,1
FBgn0267072,1
FBgn0267073,1
FBgn0267074,1
FBgn0267075,1
FBgn0267076,1
FBgn0267077,1
FBgn0267078,3
FBgn0267079,3
FBgn0267080,1
FBgn0267081,1
FBgn0267082,1
FBgn0267083,1
FBgn0267084,1
FBgn0267085,1
FBgn0267086,1
FBgn0267087,1
FBgn0267088,1
FBgn0267089,1
FBgn0267090,1
FBgn0267091,2
FBgn0267096,1
FBgn0267097,1
FBgn0267098,1
FBgn0267099,1
FBgn0267100,1
FBgn0267101,1
FBgn0267102,1
FBgn0267103,1
FBgn0267104,4
FBgn0267105,1
FBgn0267106,1
FBgn0267107,1
FBgn0267108,2
FBgn0267109,2
FBgn0267110,2
FBgn0267111,1
FBgn0267112,7
FBgn0267113,5
FBgn0267114,1
FBgn0267115,1
FBgn0267116,1
FBgn0267117,1
FBgn0267118,4
FBgn0267119,1
FBgn0267120,1
FBgn0267121,1
FBgn0267122,1
FBgn0267123,1
FBgn0267124,2
FBgn0267125,1
FBgn0267126,2
FBgn0267127,1
FBgn0267128,1
FBgn0267129,1
FBgn0267130,1
FBgn0267131,2
FBgn0267132,1
FBgn0267133,1
FBgn0267134,1
FBgn0267135,1
FBgn0267136,2
FBgn0267137,1
FBgn0267138,1
FBgn0267139,1
FBgn0267140,1
FBgn0267141,1
FBgn0267142,1
FBgn0267143,1
FBgn0267144,1
FBgn0267145,2
FBgn0267146,1
FBgn0267147,1
FBgn0267148,1
FBgn0267149,1
FBgn0267150,1
FBgn0267151,1
FBgn0267152,1
FBgn0267153,3
FBgn0267154,1
FBgn0267155,1
FBgn0267156,1
FBgn0267157,1
FBgn0267158,1
FBgn0267159,1
FBgn0267160,3
FBgn0267161,1
FBgn0267162,1
FBgn0267163,1
FBgn0267164,1
FBgn0267165,2
FBgn0267166,1
FBgn0267167,1
FBgn0267168,1
FBgn0267169,1
FBgn0267170,1
FBgn0267171,1
FBgn0267172,2
FBgn0267173,1
FBgn0267174,1
FBgn0267175,2
FBgn0267176,1
FBgn0267177,1
FBgn0267178,1
FBgn0267179,1
FBgn0267180,1
FBgn0267181,6
FBgn0267182,1
FBgn0267183,1
FBgn0267184,1
FBgn0267185,1
FBgn0267186,2
FBgn0267187,1
FBgn0267188,1
FBgn0267189,6
FBgn0267190,1
FBgn0267191,1
FBgn0267192,1
FBgn0267193,1
FBgn0267194,1
FBgn0267195,1
FBgn0267196,1
FBgn0267197,1
FBgn0267198,1
FBgn0267199,2
FBgn0267200,1
FBgn0267201,2
FBgn0267202,1
FBgn0267203,2
FBgn0267204,1
FBgn0267205,1
FBgn0267206,2
FBgn0267207,1
FBgn0267208,1
FBgn0267209,1
FBgn0267210,1
FBgn0267211,1
FBgn0267212,1
FBgn0267213,1
FBgn0267214,1
FBgn0267215,1
FBgn0267216,1
FBgn0267217,1
FBgn0267218,1
FBgn0267219,2
FBgn0267220,1
FBgn0267221,1
FBgn0267222,1
FBgn0267223,1
FBgn0267224,1
FBgn0267225,1
FBgn0267226,2
FBgn0267227,1
FBgn0267228,3
FBgn0267229,1
FBgn0267230,1
FBgn0267231,1
FBgn0267232,1
FBgn0267233,1
FBgn0267234,1
FBgn0267235,1
FBgn0267236,1
FBgn0267237,1
FBgn0267238,1
FBgn0267239,1
FBgn0267240,1
FBgn0267241,1
FBgn0267242,1
FBgn0267243,1
FBgn0267244,1
FBgn0267245,1
FBgn0267246,1
FBgn0267247,1
FBgn0267248,1
FBgn0267249,1
FBgn0267252,26
FBgn0267253,7
FBgn0267254,1
FBgn0267255,1
FBgn0267256,1
FBgn0267257,1
FBgn0267258,1
FBgn0267259,1
FBgn0267260,1
FBgn0267261,1
FBgn0267262,1
FBgn0267263,1
FBgn0267264,1
FBgn0267265,1
FBgn0267266,1
FBgn0267267,1
FBgn0267268,1
FBgn0267269,1
FBgn0267270,1
FBgn0267271,1
FBgn0267272,1
FBgn0267273,1
FBgn0267274,1
FBgn0267275,1
FBgn0267276,1
FBgn0267277,1
FBgn0267278,1
FBgn0267279,1
FBgn0267280,1
FBgn0267281,1
FBgn0267282,1
FBgn0267283,1
FBgn0267284,1
FBgn0267285,1
FBgn0267286,1
FBgn0267287,1
FBgn0267288,1
FBgn0267289,1
FBgn0267290,1
FBgn0267291,1
FBgn0267292,1
FBgn0267293,1
FBgn0267294,1
FBgn0267295,1
FBgn0267296,2
FBgn0267297,1
FBgn0267298,1
FBgn0267299,1
FBgn0267300,1
FBgn0267301,1
FBgn0267302,1
FBgn0267303,1
FBgn0267304,1
FBgn0267305,1
FBgn0267306,1
FBgn0267307,1
FBgn0267308,1
FBgn0267309,1
FBgn0267310,1
FBgn0267311,1
FBgn0267312,1
FBgn0267313,1
FBgn0267314,1
FBgn0267315,1
FBgn0267316,1
FBgn0267317,1
FBgn0267318,1
FBgn0267319,1
FBgn0267320,1
FBgn0267321,1
FBgn0267322,1
FBgn0267323,1
FBgn0267326,18
FBgn0267327,1
FBgn0267330,5
FBgn0267336,47
FBgn0267337,29
FBgn0267339,1
FBgn0267347,7
FBgn0267348,20
FBgn0267350,21
FBgn0267351,9
FBgn0267363,6
FBgn0267365,2
FBgn0267366,5
FBgn0267376,32
FBgn0267378,15
FBgn0267383,2
FBgn0267384,8
FBgn0267385,8
FBgn0267390,22
FBgn0267398,5
FBgn0267399,1
FBgn0267400,1
FBgn0267408,6
FBgn0267411,2
FBgn0267412,2
FBgn0267413,2
FBgn0267417,2
FBgn0267418,2
FBgn0267419,2
FBgn0267420,2
FBgn0267422,2
FBgn0267423,2
FBgn0267424,2
FBgn0267425,1
FBgn0267426,2
FBgn0267427,2
FBgn0267428,12
FBgn0267429,8
FBgn0267430,21
FBgn0267431,22
FBgn0267432,16
FBgn0267433,17
FBgn0267435,75
FBgn0267438,2
FBgn0267439,1
FBgn0267440,1
FBgn0267441,2
FBgn0267442,1
FBgn0267443,1
FBgn0267444,1
FBgn0267445,1
FBgn0267446,1
FBgn0267447,1
FBgn0267448,2
FBgn0267449,6
FBgn0267450,1
FBgn0267451,1
FBgn0267452,2
FBgn0267453,1
FBgn0267454,1
FBgn0267455,1
FBgn0267456,1
FBgn0267457,2
FBgn0267458,1
FBgn0267459,1
FBgn0267460,1
FBgn0267461,2
FBgn0267462,1
FBgn0267463,1
FBgn0267464,1
FBgn0267465,3
FBgn0267468,1
FBgn0267469,1
FBgn0267470,1
FBgn0267471,1
FBgn0267472,2
FBgn0267473,1
FBgn0267474,1
FBgn0267475,1
FBgn0267476,1
FBgn0267477,1
FBgn0267478,1
FBgn0267479,1
FBgn0267480,1
FBgn0267481,1
FBgn0267482,2
FBgn0267483,1
FBgn0267484,1
FBgn0267485,1
FBgn0267486,5
FBgn0267487,34
FBgn0267488,7
FBgn0267489,3
FBgn0267490,2
FBgn0267491,2
FBgn0267492,2
FBgn0267493,2
FBgn0267494,2
FBgn0267495,1
FBgn0267496,1
FBgn0267497,1
FBgn0267498,1
FBgn0267499,1
FBgn0267500,1
FBgn0267501,1
FBgn0267502,1
FBgn0267503,1
FBgn0267504,1
FBgn0267505,1
FBgn0267506,1
FBgn0267507,1
FBgn0267508,1
FBgn0267509,1
FBgn0267510,1
FBgn0267511,2
FBgn0267512,1
FBgn0267513,1
FBgn0267514,1
FBgn0267515,1
FBgn0267516,1
FBgn0267517,1
FBgn0267518,1
FBgn0267519,1
FBgn0267520,1
FBgn0267521,1
FBgn0267522,1
FBgn0267523,1
FBgn0267524,1
FBgn0267525,1
FBgn0267526,1
FBgn0267527,1
FBgn0267528,1
FBgn0267529,1
FBgn0267530,1
FBgn0267531,1
FBgn0267532,1
FBgn0267533,1
FBgn0267534,1
FBgn0267535,1
FBgn0267536,1
FBgn0267537,1
FBgn0267538,1
FBgn0267539,3
FBgn0267540,1
FBgn0267541,1
FBgn0267542,1
FBgn0267543,1
FBgn0267544,1
FBgn0267545,1
FBgn0267546,1
FBgn0267547,1
FBgn0267548,1
FBgn0267549,1
FBgn0267550,1
FBgn0267551,1
FBgn0267552,2
FBgn0267553,3
FBgn0267554,1
FBgn0267555,4
FBgn0267556,1
FBgn0267557,1
FBgn0267558,1
FBgn0267559,1
FBgn0267560,1
FBgn0267561,2
FBgn0267562,1
FBgn0267563,1
FBgn0267564,1
FBgn0267565,1
FBgn0267566,1
FBgn0267567,1
FBgn0267568,1
FBgn0267569,2
FBgn0267570,1
FBgn0267571,2
FBgn0267572,6
FBgn0267573,1
FBgn0267574,1
FBgn0267575,1
FBgn0267576,1
FBgn0267577,1
FBgn0267578,1
FBgn0267579,2
FBgn0267580,1
FBgn0267581,1
FBgn0267582,1
FBgn0267585,3
FBgn0267586,1
FBgn0267587,1
FBgn0267588,4
FBgn0267589,1
FBgn0267590,1
FBgn0267591,1
FBgn0267592,6
FBgn0267593,1
FBgn0267594,1
FBgn0267595,1
FBgn0267596,1
FBgn0267597,1
FBgn0267598,1
FBgn0267599,1
FBgn0267600,1
FBgn0267601,3
FBgn0267602,1
FBgn0267603,1
FBgn0267604,1
FBgn0267605,1
FBgn0267606,1
FBgn0267607,1
FBgn0267608,1
FBgn0267609,1
FBgn0267610,2
FBgn0267611,1
FBgn0267612,1
FBgn0267613,2
FBgn0267614,3
FBgn0267615,1
FBgn0267616,1
FBgn0267617,1
FBgn0267618,1
FBgn0267619,1
FBgn0267620,1
FBgn0267621,1
FBgn0267622,2
FBgn0267623,1
FBgn0267624,2
FBgn0267625,1
FBgn0267626,1
FBgn0267627,1
FBgn0267628,1
FBgn0267629,1
FBgn0267630,1
FBgn0267631,1
FBgn0267632,1
FBgn0267633,1
FBgn0267634,1
FBgn0267635,3
FBgn0267636,1
FBgn0267637,1
FBgn0267638,1
FBgn0267639,1
FBgn0267640,1
FBgn0267641,1
FBgn0267642,1
FBgn0267643,1
FBgn0267644,1
FBgn0267645,1
FBgn0267646,1
FBgn0267647,1
FBgn0267648,10
FBgn0267649,10
FBgn0267650,4
FBgn0267651,4
FBgn0267652,4
FBgn0267653,2
FBgn0267655,1
FBgn0267656,1
FBgn0267657,1
FBgn0267658,4
FBgn0267659,1
FBgn0267660,9
FBgn0267661,6
FBgn0267662,1
FBgn0267663,1
FBgn0267664,2
FBgn0267665,1
FBgn0267666,4
FBgn0267667,2
FBgn0267668,14
FBgn0267671,1
FBgn0267672,1
FBgn0267673,1
FBgn0267674,1
FBgn0267675,1
FBgn0267676,1
FBgn0267677,1
FBgn0267678,1
FBgn0267679,2
FBgn0267680,1
FBgn0267681,1
FBgn0267682,1
FBgn0267683,1
FBgn0267684,1
FBgn0267685,1
FBgn0267686,1
FBgn0267687,1
FBgn0267688,1
FBgn0267689,27
FBgn0267690,2
FBgn0267691,1
FBgn0267692,1
FBgn0267693,1
FBgn0267694,1
FBgn0267695,2
FBgn0267696,1
FBgn0267697,1
FBgn0267698,72
FBgn0267701,1
FBgn0267702,1
FBgn0267703,1
FBgn0267704,27
FBgn0267705,4
FBgn0267706,2
FBgn0267707,1
FBgn0267708,1
FBgn0267709,4
FBgn0267710,1
FBgn0267711,1
FBgn0267712,1
FBgn0267713,1
FBgn0267714,1
FBgn0267715,1
FBgn0267716,1
FBgn0267717,1
FBgn0267719,1
FBgn0267720,1
FBgn0267721,1
FBgn0267722,2
FBgn0267723,1
FBgn0267724,1
FBgn0267725,1
